Unnamed: 0,battery_id,Cycle,RUL,RUL_diff,SOH,SOH_diff,ambient_temperature,Rct,discharge_current,discharge_voltage,charge_time,charge_time_diff,discharge_time,discharge_time_diff,max_temp_c,max_temp_c_diff,time_c,max_temp_d,max_temp_d_diff,time_d,Capacity
290,B0006,122,-60,-1,69.03752897,1.0310921,24,0.097492419,2,2.5,1492.266,-70.906,2511.531,-37.328,29.63342711,-0.4629569,2116.406,41.3606181,-0.29238668,2493.094,
291,B0006,123,-61,-1,67.73908312,-1.29844585,24,0.098062673,2,2.5,1446.859,-45.407,2483.532,-27.999,29.36231858,-0.27110853,2045.922,41.42815617,0.06753807,2482.75,
292,B0006,124,-62,-1,67.22549539,-0.51358773,24,0.098722037,2,2.5,1422.078,-24.781,2473.219,-10.313,29.30429017,-0.05802841,2061.75,41.34326565,-0.08489052,2465.031,
293,B0006,125,-63,-1,66.68746923,-0.53802616,24,0.09828663,2,2.5,1400.687,-21.391,2455.5,-17.719,29.26647235,-0.03781782,2077.656,41.38118674,0.03792109,2455.641,
294,B0006,126,-64,-1,66.45057163,-0.2368976,24,0.09933267,2,2.5,1382.562,-18.125,2446.078,-9.422,29.27454756,0.00807521,1990.937,41.37845047,-0.00273627,2446.485,
295,B0006,127,-65,-1,66.20080723,-0.2497644,24,0.098364256,2,2.5,1364.781,-17.781,2436.922,-9.156,29.17342792,-0.10111964,2044.047,41.30660064,-0.07184983,2436.234,
296,B0006,128,-66,-1,65.68971747,-0.51108976,24,0.098677445,2,2.5,1342.937,-21.844,2426.734,-10.188,29.05326191,-0.12016601,2000.297,41.20408104,-0.1025196,2417.281,
297,B0006,129,-67,-1,65.40611752,-0.28359995,24,0.100019294,2,2.5,1329.828,-13.109,2407.812,-18.922,29.01835096,-0.03491095,2033.343,41.32955629,0.12547525,2418.328,
298,B0006,130,-68,-1,65.1454768,-0.26064072,24,0.099157222,2,2.5,1322.484,-7.344,2408.859,1.047,29.05108554,0.03273458,1966.672,41.3003703,-0.02918599,2408.797,
299,B0006,131,-69,-1,64.93167275,-0.21380405,24,0.099427566,2,2.5,1305.203,-17.281,2399.187,-9.672,29.03359829,-0.01748725,1965.969,41.24364623,-0.05672407,2398.89,
300,B0006,132,-70,-1,64.91429628,-0.01737647,24,0.10009345,2,2.5,1286.328,-18.875,2389.359,-9.828,28.95340251,-0.08019578,1914.172,41.3646493,0.12100307,2408.391,
301,B0006,133,-71,-1,64.64031009,-0.27398619,24,0.100675434,2,2.5,1301.938,15.61,2398.922,9.563,29.21489226,0.26148975,2064.75,40.89285785,-0.47179145,2455.89,
302,B0006,134,-72,-1,64.89845103,0.25814094,24,0.100334945,2,2.5,1425.219,123.281,2446.359,47.437,29.67320644,0.45831418,1911.547,40.65296451,-0.23989334,2417.5,
303,B0006,135,-73,-1,66.20193538,1.30348435,24,0.099994455,2,2.5,1328.297,-96.922,2407.938,-38.421,29.18252193,-0.49068451,2026.75,40.58410707,-0.06885744,2398.625,
304,B0006,136,-74,-1,65.1495267,-1.05240868,24,0.099653966,2,2.5,1299.969,-28.328,2389.094,-18.844,28.95896255,-0.22355938,1919.672,40.32278364,-0.26132343,2380.031,
305,B0006,137,-75,-1,64.36861798,-0.78090872,24,0.097951358,2,2.5,1276.734,-23.235,2370.531,-18.563,28.86335897,-0.09560358,1964.015,40.78032922,0.45754558,2380.594,
306,B0006,138,-76,-1,64.12775001,-0.24086797,24,0.09908433,2,2.5,1289.875,13.141,2371.031,0.5,29.24054617,0.3771872,1926.391,40.85731522,0.076986,2371.25,
307,B0006,139,-77,-1,63.89142523,-0.23632478,24,0.099493977,2,2.5,1276.204,-13.671,2361.703,-9.328,29.27378234,0.03323617,1903.938,40.74860221,-0.10871301,2361.609,
308,B0006,140,-78,-1,63.88305024,-0.00837499,24,0.099023234,2,2.5,1251.813,-24.391,2352.109,-9.594,28.96705388,-0.30672846,1955.235,40.47227623,-0.27632598,2343.39,
309,B0006,141,-79,-1,63.35591098,-0.52713926,24,0.099805526,2,2.5,1223.921,-27.892,2333.875,-18.234,28.66371065,-0.30334323,1875.968,40.28187575,-0.19040048,2333.375,
310,B0006,142,-80,-1,62.85213141,-0.50377957,24,0.099569487,2,2.5,1206.953,-16.968,2323.86,-10.015,28.64444623,-0.01926442,1863.734,40.63756523,0.35568948,2333.281,
311,B0006,143,-81,-1,62.84990867,-0.00222274,24,0.100409083,2,2.5,1216.125,9.172,2323.75,-0.11,29.00018063,0.3557344,1862.094,40.64243349,0.00486826,2324.453,
312,B0006,144,-82,-1,62.59584486,-0.25406381,24,0.099956675,2,2.5,1201.75,-14.375,2314.906,-8.844,28.85054154,-0.14963909,1874.812,40.38713367,-0.25529982,2305.797,
313,B0006,145,-83,-1,62.60029776,0.0044529,24,0.099802821,2,2.5,1181.469,-20.281,2296.266,-18.64,28.54442369,-0.30611785,1819.328,40.15316399,-0.23396968,2295.922,
314,B0006,146,-84,-1,62.0911218,-0.50917596,24,0.101331271,2,2.5,1153.157,-28.312,2286.391,-9.875,28.3125078,-0.23191589,1793.344,40.2621167,0.10895271,2296.343,
315,B0006,147,-85,-1,61.81467755,-0.27644425,24,0.101224295,2,2.5,1153.234,0.077,2286.859,0.468,28.41096042,0.09845262,1877.797,40.65437977,0.39226307,2296.156,
316,B0006,148,-86,-1,61.57503648,-0.23964107,24,0.100757751,2,2.5,1161.515,8.281,2286.672,-0.187,28.71091307,0.29995265,1832.218,40.41021688,-0.24416289,2277.344,
317,B0006,149,-87,-1,61.57363462,-0.00140186,24,0.101790864,2,2.5,1148.953,-12.562,2267.875,-18.797,28.66950429,-0.04140878,1786.578,40.49521984,0.08500296,2287.047,
318,B0006,150,-88,-1,61.32090821,-0.25272641,24,0.102469437,2,2.5,1092.687,-56.266,2277.547,9.672,28.56433706,-0.10516723,1941.406,41.35787974,0.8626599,2351.953,
319,B0006,151,-89,-1,61.58366229,0.26275408,24,0.097634904,2,2.5,1262.156,169.469,2342.469,64.922,29.13293365,0.56859659,1885.984,41.37902989,0.02115015,2305.328,
320,B0006,152,-90,-1,63.37056236,1.78690007,24,0.099292658,2,2.5,1205.75,-56.406,2295.765,-46.704,29.02812678,-0.10480687,1812.688,41.20920761,-0.16982228,2277.36,
321,B0006,153,-91,-1,62.080129,-1.29043336,24,0.098744511,2,2.5,1165.812,-39.938,2267.86,-27.905,28.82444614,-0.20368064,1786.203,41.20630554,-0.00290207,2258.25,
322,B0006,154,-92,-1,61.31543859,-0.76469041,24,0.10023397,2,2.5,1143.438,-22.374,2248.688,-19.172,28.73861109,-0.08583505,1777.438,41.28239317,0.07608763,2249.265,
323,B0006,155,-93,-1,60.53640896,-0.77902963,24,0.100931155,2,2.5,1125.343,-18.095,2239.75,-8.938,28.66945729,-0.0691538,1791.328,41.15956836,-0.12282481,2230.453,
324,B0006,156,-94,-1,60.29042907,-0.24597989,24,0.100242115,2,2.5,1103.109,-22.234,2220.922,-18.828,28.62040658,-0.04905071,1755.328,41.23042732,0.07085896,2220.75,
325,B0006,157,-95,-1,60.02639383,-0.26403524,24,0.102102355,2,2.5,1094.219,-8.89,2211.25,-9.672,28.62815307,0.00774649,1719.297,41.21487874,-0.01554858,2211.188,
326,B0006,158,-96,-1,59.50377393,-0.5226199,24,0.101739,2,2.5,1075.719,-18.5,2201.688,-9.562,28.53948251,-0.08867056,1751.906,41.27439823,0.05951949,2202.39,
327,B0006,159,-97,-1,59.23420183,-0.2695721,24,0.100648877,2,2.5,1065.578,-10.141,2192.906,-8.782,28.57251631,0.0330338,1663.125,41.23766801,-0.03673022,2183.875,
328,B0006,160,-98,-1,59.00218379,-0.23201804,24,0.101166329,2,2.5,1054.984,-10.594,2174.375,-18.531,28.62669459,0.05417828,1730.5,41.24068073,0.00301272,2174.469,
329,B0006,161,-99,-1,58.49596666,-0.50621713,24,0.101983595,2,2.5,1043.625,-11.359,2164.937,-9.438,28.63118686,0.00449227,1746.203,41.28133907,0.04065834,2164.578,
330,B0006,162,-100,-1,58.2301067,-0.26585996,24,0.102213467,2,2.5,1031.265,-12.36,2155.094,-9.843,28.61233255,-0.01885431,1739.546,41.28338646,0.00204739,2155.406,
331,B0006,163,-101,-1,57.95946024,-0.27064646,24,0.103016185,2,2.5,1018.047,-13.218,2145.906,-9.188,28.5421993,-0.07013325,1703.391,41.14919304,-0.13419342,2117.953,
332,B0006,164,-102,-1,57.71009629,-0.24936395,24,0.101388021,2,2.5,1010.265,-7.782,2108.406,-37.5,28.56542631,0.02322701,1639.344,41.26268252,0.11348948,2127.562,
333,B0006,165,-103,-1,56.68928519,-1.0208111,24,0.102784247,2,2.5,997.547,-12.718,2118.047,9.641,28.63142824,0.06600193,1574.953,41.45791806,0.19523554,2126.907,
334,B0006,166,-104,-1,57.20922961,0.51994442,24,0.103133968,2,2.5,990.047,-7.5,2117.344,-0.703,28.658802,0.02737376,1673.953,41.11666214,-0.34125592,2155.719,
335,B0006,167,-105,-1,56.93392093,-0.27530868,24,0.103677915,2,2.5,1035.422,45.375,2146.172,28.828,28.22956945,-0.42923255,1666.515,41.36263766,0.24597552,2164.687,
336,B0006,168,-106,-1,57.72874675,0.79482582,24,0.101836327,2,2.5,5.5,-1029.922,2164.687,18.515,22.99462474,-5.23494471,8.312,,,,
337,B0006,169,-107,-1,58.25447523,0.52572848,24,0.09999474,2,2.5,,,,,,,,,,,
338,B0007,1,124,,,,24,0.061580946,2,2.2,717.516,,,,27.29904442,,961.594,40.59042915,,3507.328,
339,B0007,2,123,-1,100,,24,0.061580946,2,2.2,3348.359,2630.843,3487.078,,30.57738515,3.27834073,0,40.26023409,-0.33019506,3489.219,
340,B0007,3,122,-1,99.44923428,-0.55076572,24,0.061580946,2,2.2,3345.234,-3.125,3468.953,-18.125,30.66376913,0.08638398,0,40.27558634,0.01535225,3489.094,
341,B0007,4,121,-1,99.45059036,0.00135608,24,0.061580946,2,2.2,3347.578,2.344,3468.859,-0.094,30.79224592,0.12847679,0,40.29314716,0.01756082,3489.297,
342,B0007,5,120,-1,99.45631359,0.00572323,24,0.061580946,2,2.2,3346.203,-1.375,3469.032,0.173,30.89342353,0.10117761,0,40.26887263,-0.02427453,3487.172,
343,B0007,6,119,-1,99.38650969,-0.0698039,24,0.061580946,2,2.2,3347.844,1.641,3466.984,-2.048,30.8211675,-0.07225603,0,39.67620802,-0.59266461,3469.188,
344,B0007,7,118,-1,99.4525829,0.06607321,24,0.061580946,2,2.2,3338.078,-9.766,3448.953,-18.031,30.42191074,-0.39925676,0,39.80381766,0.12760964,3468.094,
345,B0007,8,117,-1,99.41212398,-0.04045892,24,0.061580946,2,2.2,3337.531,-0.547,3447.766,-1.187,30.5184312,0.09652046,0,39.88810477,0.08428711,3471.015,
346,B0007,9,116,-1,99.49533479,0.08321081,24,0.061580946,2,2.2,3344.906,7.375,3450.812,3.046,31.08127844,0.56284724,0,39.95162251,0.06351774,3469.344,
347,B0007,10,115,-1,98.8703904,-0.62494439,24,0.061580946,2,2.2,3339.735,-5.171,3449.016,-1.796,31.24066372,0.15938528,0,40.05202185,0.10039934,3470.047,
348,B0007,11,114,-1,98.88951166,0.01912126,24,0.061580946,2,2.2,3337.297,-2.438,3449.844,0.828,31.22097675,-0.01968697,0,40.12138384,0.06936199,3469.563,
349,B0007,12,113,-1,98.88908117,-0.00043049,24,0.061580946,2,2.2,3341.204,3.907,3449.422,-0.422,31.37262729,0.15165054,0,40.17465704,0.0532732,3450.594,
350,B0007,13,112,-1,98.33952785,-0.54955332,24,0.061580946,2,2.2,3324.781,-16.423,3430.375,-19.047,31.74737763,0.37475034,0,40.01643473,-0.15822231,3450.109,
351,B0007,14,111,-1,98.30900291,-0.03052494,24,0.061580946,2,2.2,3322.5,-2.281,3429.906,-0.469,31.77913447,0.03175684,0,40.16569231,0.14925758,3449.844,
352,B0007,15,110,-1,98.3055023,-0.00350061,24,0.061580946,2,2.2,3312.657,-9.843,3429.641,-0.265,31.74257417,-0.0365603,0,39.46139678,-0.70429553,3430.156,
353,B0007,16,109,-1,98.32421151,0.01870921,24,0.061580946,2,2.2,3287.953,-24.704,3410.094,-19.547,31.36709234,-0.37548183,0,39.56365952,0.10226274,3429.407,
354,B0007,17,108,-1,98.29107051,-0.033141,24,0.061580946,2,2.2,3291.781,3.828,3409.188,-0.906,31.54832454,0.1812322,0,39.62894832,0.0652888,3409.484,
355,B0007,18,107,-1,97.71370659,-0.57736392,24,0.061580946,2,2.2,3293.141,1.36,3409.484,0.296,31.87773173,0.32940719,0,39.22534721,-0.40360111,3390.422,
356,B0007,19,106,-1,97.75114607,0.03743948,24,0.061580946,2,2.2,3278.235,-14.906,3390.422,-19.062,31.64827379,-0.22945794,0,39.41263216,0.18728495,3390.281,
357,B0007,20,105,-1,97.74340754,-0.00773853,24,0.061580946,2,2.2,3235.578,-42.657,3390.281,-0.141,28.79758725,-2.85068654,3431.062,39.95874038,0.54610822,3490.078,
358,B0007,21,104,-1,99.4568235,1.71341596,24,0.0706343,2,2.2,3407.047,171.469,3469.828,79.547,29.15641159,0.35882434,3605.797,40.313023,0.35428262,3491.235,
359,B0007,22,103,-1,99.49339658,0.03657308,24,0.070926148,2,2.2,3400.797,-6.25,3470.953,1.125,29.15442315,-0.00198844,3588.031,39.35944724,-0.95357576,3470.828,
360,B0007,23,102,-1,99.47347495,-0.01992163,24,0.066659087,2,2.2,3369.062,-31.735,3450.61,-20.343,28.71481831,-0.43960484,3593.359,39.45415945,0.09471221,3472.563,
361,B0007,24,101,-1,98.94009645,-0.5333785,24,0.069409625,2,2.2,3366.219,-2.843,3452.328,1.718,28.53387743,-0.18094088,3578,39.64174827,0.18758882,3471.016,
362,B0007,25,100,-1,98.89729225,-0.0428042,24,0.068455915,2,2.2,3357.718,-8.501,3450.781,-1.547,28.4616161,-0.07226133,3545.156,38.86906912,-0.77267915,3431.937,
363,B0007,26,99,-1,98.92225301,0.02496076,24,0.06665302,2,2.2,3336.156,-21.562,3431.937,-18.844,28.38693054,-0.07468556,3535.703,39.11839966,0.24933054,3431.125,
364,B0007,27,98,-1,98.33744254,-0.58481047,24,0.067103717,2,2.2,3335.453,-0.703,3431.125,-0.812,28.33653463,-0.05039591,3547.969,38.68010761,-0.43829205,3412.406,
365,B0007,28,97,-1,98.35972883,0.02228629,24,0.065430207,2,2.2,3312.157,-23.296,3412.406,-18.719,28.23465145,-0.10188318,3499.157,38.86304568,0.18293807,3410.688,
366,B0007,29,96,-1,98.31379679,-0.04593204,24,0.065033445,2,2.2,3302.109,-10.048,3410.688,-1.718,28.25649919,0.02184774,3538.219,39.1453117,0.28226602,3410.718,
367,B0007,30,95,-1,97.73076199,-0.5830348,24,0.066958122,2,2.2,3302.156,0.047,3410.718,0.03,28.31921069,0.0627115,3513.719,38.83805642,-0.30725528,3392.719,
368,B0007,31,94,-1,97.78691508,0.05615309,24,0.068483567,2,2.2,3278.453,-23.703,3392.719,-17.999,28.63924325,0.32003256,3463.235,38.95965174,0.12159532,3460.828,
369,B0007,32,93,-1,99.59892428,1.8120092,24,0.06755803,2,2.2,3339.391,60.938,3451.062,58.343,28.73478239,0.09553914,3519.453,39.05387577,0.09422403,3414.109,
370,B0007,33,92,-1,98.50711777,-1.09180651,24,0.067181232,2,2.2,3316.484,-22.907,3414.109,-36.953,28.82022744,0.08544505,3529.718,38.6995517,-0.35432407,3395.219,
371,B0007,34,91,-1,97.93938772,-0.56773005,24,0.065731146,2,2.2,3282.047,-34.437,3395.219,-18.89,28.46526973,-0.35495771,3482.969,38.60524149,-0.09431021,3386,
372,B0007,35,90,-1,97.66786827,-0.27151945,24,0.066375854,2,2.2,3258.813,-23.234,3386,-9.219,28.20037832,-0.26489141,3483,38.42604748,-0.17919401,3368.187,
373,B0007,36,89,-1,97.13260895,-0.53525932,24,0.064837233,2,2.2,3243.64,-15.173,3368.187,-17.813,28.45924135,0.25886303,3440.734,39.04689689,0.62084941,3368.266,
374,B0007,37,88,-1,97.15024626,0.01763731,24,0.064836808,2,2.2,3239.954,-3.686,3368.266,0.079,28.63460559,0.17536424,3431.891,38.83676496,-0.21013193,3358.719,
375,B0007,38,87,-1,96.85994739,-0.29029887,24,0.066315237,2,2.2,3216.922,-23.032,3358.719,-9.547,28.36439009,-0.2702155,3449.25,38.49981471,-0.33695025,3339.5,
376,B0007,39,86,-1,96.30337033,-0.55657706,24,0.064165051,2,2.2,3186.609,-30.313,3339.5,-19.219,28.15942058,-0.20496951,3433.39,38.58234015,0.08252544,3331.265,
377,B0007,40,85,-1,96.05795122,-0.24541911,24,0.064553196,2,2.2,3167.719,-18.89,3331.265,-8.235,28.01307299,-0.14634759,3403.422,38.78749983,0.20515968,3321.188,
378,B0007,41,84,-1,95.78696288,-0.27098834,24,0.063854733,2,2.2,3164.171,-3.548,3321.188,-10.077,28.53621213,0.52313914,3392.218,39.31221126,0.52471143,3321.844,
379,B0007,42,83,-1,95.79881201,0.01184913,24,0.062931218,2,2.2,3166.531,2.36,3321.844,0.656,28.94193419,0.40572206,3394.187,39.40567993,0.09346867,3311.828,
380,B0007,43,82,-1,95.5052856,-0.29352641,24,0.063337493,2,2.2,3150.141,-16.39,3311.828,-10.016,28.84504215,-0.09689204,3378.141,39.32802758,-0.07765235,3327.391,
381,B0007,44,81,-1,95.88334427,0.37805867,24,0.067196952,2,2.2,3169.828,19.687,3327.391,15.563,28.65026887,-0.19477328,3401.703,38.61125282,-0.71677476,3312.078,
382,B0007,45,80,-1,95.51635342,-0.36699085,24,0.071056412,2,2.2,3146.907,-22.921,3312.078,-15.313,28.29315296,-0.35711591,3339.782,38.56972695,-0.04152587,3293.172,
383,B0007,46,79,-1,94.96464108,-0.55171234,24,0.07034284,2,2.2,3118.328,-28.579,3293.172,-18.906,28.15821896,-0.134934,3366.343,38.34572084,-0.22400611,3275.328,
384,B0007,47,78,-1,94.43870296,-0.52593812,24,0.069462701,2,2.2,3090.25,-28.078,3275.328,-17.844,28.14052311,-0.01769585,3310.953,38.48254063,0.13681979,3265.016,
385,B0007,48,77,-1,94.14477139,-0.29393157,24,0.069988296,2,2.2,3084.047,-6.203,3265.016,-10.312,28.7598597,0.61933659,3314.578,41.04994219,2.56740156,3328.937,
386,B0007,49,76,-1,95.98231072,1.83753933,24,0.070513891,2,2.2,3274.829,190.782,3328.937,63.921,30.83734369,2.07748399,3411.094,40.36194489,-0.6879973,3329.266,
387,B0007,50,75,-1,96.01545763,0.03314691,24,0.070619007,2,2.2,3222.25,-52.579,3329.266,0.329,30.25617992,-0.58116377,3417.047,39.66769653,-0.69424836,3301.579,
388,B0007,51,74,-1,95.19796053,-0.8174971,24,0.070462061,2,2.2,3168.563,-53.687,3301.579,-27.687,29.51184241,-0.74433751,3377.625,39.4811814,-0.18651513,3283.563,
389,B0007,52,73,-1,94.67996337,-0.51799716,24,0.070595953,2,2.2,3133.203,-35.36,3283.563,-18.016,29.20017309,-0.31166932,3342.109,39.41905114,-0.06213026,3275.125,
390,B0007,53,72,-1,94.14562657,-0.5343368,24,0.071017243,2,2.2,3103.094,-30.109,3265.344,-18.219,29.0036607,-0.19651239,3334.984,39.72196117,0.30291003,3265.656,
391,B0007,54,71,-1,93.8804693,-0.26515727,24,0.070997916,2,2.2,3087.531,-15.563,3255.891,-9.453,29.20981381,0.20615311,3297.656,40.04136672,0.31940555,3256.203,
392,B0007,55,70,-1,93.61258691,-0.26788239,24,0.070769028,2,2.2,3068.391,-19.14,3246.406,-9.485,29.18041772,-0.02939609,3296.313,39.66314442,-0.3782223,3247.782,
393,B0007,56,69,-1,93.0741612,-0.53842571,24,0.070322492,2,2.2,3036.328,-32.063,3228.219,-18.187,29.11844804,-0.06196968,3265.032,39.84751541,0.18437099,3228.953,
394,B0007,57,68,-1,92.52243303,-0.55172817,24,0.071325726,2,2.2,3024.031,-12.297,3219.187,-9.032,28.99357039,-0.12487765,3251.89,39.74335777,-0.10415764,3238.766,
395,B0007,58,67,-1,92.52256425,0.00013122,24,0.070504265,2,2.2,2997.218,-26.813,3209.407,-9.78,28.96604275,-0.02752764,3241.531,40.07246787,0.3291101,3210.75,
396,B0007,59,66,-1,92.27818519,-0.24437906,24,0.070692532,2,2.2,2994.687,-2.531,3200.968,-8.439,29.37651478,0.41047203,3247.671,40.24771611,0.17524824,3200.734,
397,B0007,60,65,-1,91.9935292,-0.28465599,24,0.069922805,2,2.2,2971.234,-23.453,3190.968,-10,29.32696461,-0.04955017,3205.797,40.27220819,0.02449208,3190.687,
398,B0007,61,64,-1,91.40753177,-0.58599743,24,0.070687638,2,2.2,2954.078,-17.156,3180.844,-10.124,29.22753241,-0.0994322,3166.391,39.89848457,-0.37372362,3173.25,
399,B0007,62,63,-1,91.16090173,-0.24663004,24,0.070243633,2,2.2,2926.14,-27.938,3163.484,-17.36,29.1207098,-0.10682261,3170.172,40.05713053,0.15864596,3164.344,
400,B0007,63,62,-1,90.63624955,-0.52465218,24,0.069688574,2,2.2,2901.547,-24.593,3154.485,-8.999,29.02310594,-0.09760386,3114.016,40.24071175,0.18358122,3164.406,
401,B0007,64,61,-1,90.63579066,-0.00045889,24,0.070219133,2,2.2,2893.062,-8.485,3144.766,-9.719,29.46574412,0.44263818,3120.296,40.12941739,-0.11129436,3156.063,
402,B0007,65,60,-1,90.09016417,-0.54562649,24,0.071292873,2,2.2,2887.219,-5.843,3136.531,-8.235,29.50974401,0.04399989,3110.5,40.39596937,0.26655198,3146.297,
403,B0007,66,59,-1,90.10928738,0.01912321,24,0.072366614,2,2.2,2859.547,-27.672,3126.797,-9.734,29.387918,-0.12182601,3074.891,40.18751058,-0.20845879,3127.594,
404,B0007,67,58,-1,89.55710108,-0.5521863,24,0.070775104,2,2.2,2828.671,-30.876,3108.032,-18.765,29.24631551,-0.14160249,3097.718,40.14605168,-0.0414589,3107.782,
405,B0007,68,57,-1,89.24437153,-0.31272955,24,0.07179084,2,2.2,2812.11,-16.561,3097.907,-10.125,29.17275271,-0.0735628,3043.375,40.18846095,0.04240927,3099.046,
406,B0007,69,56,-1,89.00200379,-0.24236774,24,0.071075905,2,2.2,2793.844,-18.266,3089.218,-8.689,29.21475972,0.04200701,3009.281,40.27894988,0.09048893,3089.531,
407,B0007,70,55,-1,88.729805,-0.27219879,24,0.071426124,2,2.2,2780.172,-13.672,3079.812,-9.406,29.26292922,0.0481695,3052.406,40.31072743,0.03177755,3090.625,
408,B0007,71,54,-1,88.48015635,-0.24964865,24,0.071639347,2,2.2,2760.546,-19.626,3071.11,-8.702,29.24635619,-0.01657303,2992.812,40.31733813,0.0066107,3070.438,
409,B0007,72,53,-1,88.17507188,-0.30508447,24,0.072260257,2,2.2,2747.984,-12.562,3060.657,-10.453,29.24689058,0.00053439,3008.031,40.33256343,0.0152253,3061.125,
410,B0007,73,52,-1,87.90165492,-0.27341696,24,0.072249581,2,2.2,2728.282,-19.702,3051.344,-9.313,29.22714786,-0.01974272,2971.078,40.43125887,0.09869544,3062.313,
411,B0007,74,51,-1,87.64560931,-0.25604561,24,0.07129927,2,2.2,2712.969,-15.313,3042.688,-8.656,29.24258076,0.0154329,2978.234,40.46247986,0.03122099,3053.359,
412,B0007,75,50,-1,87.38725465,-0.25835466,24,0.071998726,2,2.2,2697.063,-15.906,3033.734,-8.954,29.20580496,-0.0367758,2934.11,40.40103456,-0.0614453,3033.719,
413,B0007,76,49,-1,87.10586517,-0.28138948,24,0.071749657,2,2.2,2673.61,-23.453,3023.922,-9.812,29.15027469,-0.05553027,2949.079,40.4426972,0.04166264,3033.953,
414,B0007,77,48,-1,86.5345546,-0.57131057,24,0.073027411,2,2.2,2655.563,-18.047,3014.453,-9.469,29.0697442,-0.08053049,2901.547,40.26214978,-0.18054742,3023.891,
415,B0007,78,47,-1,86.52618625,-0.00836835,24,0.073196264,2,2.2,2640.859,-14.704,3014.157,-0.296,29.34533677,0.27559257,2895.031,40.64566836,0.38351858,3032.735,
416,B0007,79,46,-1,86.78338422,0.25719797,24,0.073365117,2,2.2,2665.922,25.063,3023,8.843,29.2273187,-0.11801807,2944.015,39.9520903,-0.69357806,3005.985,
417,B0007,80,45,-1,86.27842196,-0.50496226,24,0.072341689,2,2.2,2618.25,-47.672,2996.172,-26.828,28.73457929,-0.49273941,2889.562,40.16503458,0.21294428,3006.907,
418,B0007,81,44,-1,85.73074827,-0.54767369,24,0.072063118,2,2.2,2598.234,-20.016,2987.235,-8.937,28.66136588,-0.07321341,2869.547,40.36674176,0.20170718,2988.141,
419,B0007,82,43,-1,85.4776637,-0.25308457,24,0.072598951,2,2.2,2592.969,-5.265,2978.328,-8.907,29.00140229,0.34003641,2852.985,40.88269125,0.51594949,2996.391,
420,B0007,83,42,-1,85.44573379,-0.03192991,24,0.074005786,2,2.2,2598.484,5.515,2976.859,-1.469,29.53731077,0.53590848,2853.547,40.8563322,-0.02635905,2978.578,
421,B0007,84,41,-1,85.49336178,0.04762799,24,0.074750608,2,2.2,2580.984,-17.5,2968.844,-8.015,29.48854323,-0.04876754,2836.562,40.77802461,-0.07830759,2977.906,
422,B0007,85,40,-1,85.18355575,-0.30980603,24,0.074140299,2,2.2,2561.781,-19.203,2958.406,-10.438,29.3449573,-0.14358593,2784.5,40.58293054,-0.19509407,2968.968,
423,B0007,86,39,-1,84.64389596,-0.53965979,24,0.074772821,2,2.2,2532.891,-28.89,2949.437,-8.969,28.99728749,-0.34766981,2790.11,40.634569,0.05163846,2960.328,
424,B0007,87,38,-1,84.39308911,-0.25080685,24,0.074766286,2,2.2,2522.5,-10.391,2940.735,-8.702,28.9427648,-0.05452269,2802.781,40.75070125,0.11613225,2951.062,
425,B0007,88,37,-1,84.4089799,0.01589079,24,0.073862765,2,2.2,2519.109,-3.391,2931.531,-9.204,29.43565304,0.49288824,2795.562,41.06724192,0.31654067,2941.156,
426,B0007,89,36,-1,84.38722268,-0.02175722,24,0.074667703,2,2.2,2517.953,-1.156,2931.359,-0.172,29.62935133,0.19369829,2784.937,41.40590881,0.33866689,2951.281,
427,B0007,90,35,-1,84.11458456,-0.27263812,24,0.075458634,2,2.2,2607.094,89.141,2931.687,0.328,29.49238162,-0.13696971,2855.422,41.31851436,-0.08739445,3014.437,
428,B0007,91,34,-1,89.30589177,5.19130721,24,0.076664816,2,2.2,2641.609,34.515,2994.812,63.125,30.0563554,0.56397378,2870.547,41.40029506,0.0817807,2996,
429,B0007,92,33,-1,85.98354641,-3.32234536,24,0.075945198,2,2.2,2609.531,-32.078,2976.531,-18.281,29.92171546,-0.13463994,2846.765,41.25080923,-0.14948583,2977.969,
430,B0007,93,32,-1,85.44149679,-0.54204962,24,0.07658727,2,2.2,2574.453,-35.078,2958.422,-18.109,29.68594701,-0.23576845,2804.235,40.95362784,-0.29718139,2958.375,
431,B0007,94,31,-1,84.9084227,-0.53307409,24,0.075614938,2,2.2,2542.828,-31.625,2938.797,-19.625,29.52893852,-0.15700849,2787.281,40.98902219,0.03539435,2950.281,
432,B0007,95,30,-1,84.34323556,-0.56518714,24,0.076559461,2,2.2,2524.25,-18.578,2930.64,-8.157,29.48926045,-0.03967807,2802.937,41.02622774,0.03720555,2941.203,
433,B0007,96,29,-1,84.10186475,-0.24137081,24,0.077788622,2,2.2,2511.359,-12.891,2921.609,-9.031,29.55566355,0.0664031,2780.328,41.01371343,-0.01251431,2931.156,
434,B0007,97,28,-1,83.8343662,-0.26749855,24,0.077797045,2,2.2,2496.985,-14.374,2911.516,-10.093,29.57358493,0.01792138,2748.781,41.04923314,0.03551971,2922.656,
435,B0007,98,27,-1,83.54997472,-0.28439148,24,0.077220877,2,2.2,2481.516,-15.469,2903.172,-8.344,29.57450488,0.00091995,2736.235,41.05277513,0.00354199,2903.266,
